trial_id,seed,strategy,quantifier_order,budget,final_pos1,distance_pos1,optimal_pos1,final_pos2,distance_pos2,optimal_pos2,final_pos3,distance_pos3,optimal_pos3,final_pos4,distance_pos4,optimal_pos4,final_pos5,distance_pos5,optimal_pos5,variance,mean_distance,total_distance,attempts,rounds,elapsed_micros
786,6224334,round-robin,caebd,100,10,0,1,34,24,0,1297997,1297987,0,201001,200991,0,6143889,6143879,0,5557938161086.959,1528576.2,7642881,0,0,1368
787,6232253,round-robin,caebd,100,13,3,0,258,248,0,227704,227694,0,298116,298106,0,7268432,7268422,0,8163981661384.641,1558894.6,7794473,0,0,1130
788,6240172,round-robin,caebd,100,11,1,0,21881,21871,0,1559841,1559831,0,3352057,3352047,0,4884161,4884151,0,3649293032210.5596,1963580.2,9817901,0,0,1413
789,6248091,round-robin,caebd,100,12,2,0,99041,99031,0,347575,347565,0,560471,560461,0,7024407,7024397,0,7377204243666.56,1606291.2,8031456,0,0,1222
790,6256010,round-robin,caebd,100,16,6,0,14,4,0,6046,6036,0,3788289,3788279,0,258610,258600,0,2226545592812.8,810585,4052925,0,0,1377
791,6263929,round-robin,caebd,100,10,0,1,22,12,0,2033332,2033322,0,1149575,1149565,0,7419011,7419001,0,7603483432210.8,2120380,10601900,0,0,1238
792,6271848,round-robin,caebd,100,15,5,0,36,26,0,5009650,5009640,0,468435,468425,0,4717410,4717400,0,5356029986744.56,2039099.2,10195496,0,0,1169
793,6279767,round-robin,caebd,100,10,0,1,16268,16258,0,448085,448075,0,354892,354882,0,6285108,6285098,0,5947036198264.641,1420862.6,7104313,0,0,1119
794,6287686,round-robin,caebd,100,12,2,0,36,26,0,46065,46055,0,5156806,5156796,0,8633135,8633125,0,12567702395468.559,2767200.8,13836004,0,0,1288
795,6295605,round-robin,caebd,100,10,0,1,1609519,1609509,0,1515954,1515944,0,2824906,2824896,0,4914051,4914041,0,2681889555658.8,2172878,10864390,0,0,1215
796,6303524,round-robin,caebd,100,10,0,1,23912,23902,0,1116665,1116655,0,2424863,2424853,0,3461198,3461188,0,1846521649372.2397,1405319.6,7026598,0,0,1214
797,6311443,round-robin,caebd,100,10,0,1,11,1,0,864,854,0,8027963,8027953,0,308454,308444,0,10128242723672.238,1667450.4,8337252,0,0,1384
798,6319362,round-robin,caebd,100,10,0,1,15,5,0,1208131,1208121,0,1817216,1817206,0,3784191,3784181,0,1961585275685.8398,1361902.6,6809513,0,0,1404
799,6327281,round-robin,caebd,100,13,3,0,2333,2323,0,1537441,1537431,0,221632,221622,0,7077144,7077134,0,7374955806141.041,1767702.6,8838513,0,0,1287
800,6335200,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,13,3,0,18,8,0,9.76,2.2,11,0,0,11869
801,6343119,round-robin,caebd,500,10,0,1,10,0,1,11,1,0,43,33,0,22,12,0,162.16000000000003,9.2,46,0,0,6647
802,6351038,round-robin,caebd,500,10,0,1,10,0,1,11,1,0,10,0,1,43,33,0,171.76,6.8,34,0,0,12042
803,6358957,round-robin,caebd,500,10,0,1,10,0,1,16,6,0,10,0,1,52,42,0,267.84000000000003,9.6,48,0,0,12565
804,6366876,round-robin,caebd,500,10,0,1,10,0,1,19,9,0,2051,2041,0,6800620,6800610,0,7398612784548.4,1360532,6802660,0,0,11166
805,6374795,round-robin,caebd,500,10,0,1,10,0,1,12,2,0,10,0,1,20,10,0,15.040000000000001,2.4,12,0,0,10006
806,6382714,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,854,844,0,4718956,4718946,0,3562633706886.4,943958,4719790,0,0,13078
807,6390633,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,11,1,0,28,18,0,50.56,3.8,19,0,0,12017
808,6398552,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,94,84,0,1128.96,16.8,84,0,0,11956
809,6406471,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,11,1,0,13,3,0,1.36,0.8,4,0,0,12724
810,6414390,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,14,4,0,2.5599999999999996,0.8,4,0,0,11007
811,6422309,round-robin,caebd,500,10,0,1,10,0,1,15,5,0,16,6,0,1388574,1388564,0,308496375206.4,277715,1388575,0,0,12432
812,6430228,round-robin,caebd,500,10,0,1,10,0,1,11,1,0,12,2,0,10,0,1,0.64,0.6,3,0,0,8644
813,6438147,round-robin,caebd,500,10,0,1,11,1,0,10,0,1,12,2,0,48,38,0,222.56000000000003,8.2,41,0,0,9750
814,6446066,round-robin,caebd,500,10,0,1,11,1,0,10,0,1,10,0,1,37,27,0,114.63999999999999,5.6,28,0,0,10747
815,6453985,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,15,5,0,138,128,0,2574.2400000000002,26.6,133,0,0,13933
816,6461904,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,13,3,0,18,8,0,9.76,2.2,11,0,0,14280
817,6469823,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,30,20,0,64,4,20,0,0,14562
818,6477742,round-robin,caebd,500,10,0,1,10,0,1,11,1,0,10,0,1,37,27,0,114.63999999999999,5.6,28,0,0,9385
819,6485661,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,1295260,1295250,0,1091370,1091360,0,345911550736,477322,2386610,0,0,12152
820,6493580,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,17,7,0,12,2,0,7.359999999999999,1.8,9,0,0,8151
821,6501499,round-robin,caebd,500,10,0,1,10,0,1,11,1,0,14,4,0,26,16,0,36.959999999999994,4.2,21,0,0,14976
822,6509418,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,21,11,0,19.36,2.2,11,0,0,12866
823,6517337,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,15,5,0,21,11,0,18.96,3.2,16,0,0,8376
824,6525256,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,24,14,0,57,47,0,332.15999999999997,12.2,61,0,0,12689
825,6533175,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,11,1,0,42,32,0,161.44,6.6,33,0,0,11315
826,6541094,round-robin,caebd,500,10,0,1,10,0,1,11,1,0,10,0,1,51,41,0,265.84,8.4,42,0,0,10727
827,6549013,round-robin,caebd,500,10,0,1,10,0,1,12,2,0,15,5,0,13,3,0,3.6,2,10,0,0,12329
828,6556932,round-robin,caebd,500,10,0,1,10,0,1,12,2,0,15,5,0,368655,368645,0,21743655326.639996,73730.4,368652,0,0,14380
829,6564851,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,18,8,0,14,4,0,10.24,2.4,12,0,0,10731
830,6572770,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,12,2,0,216,206,0,6757.44,41.6,208,0,0,10712
831,6580689,round-robin,caebd,500,10,0,1,12,2,0,538493,538483,0,2827046,2827036,0,5081541,5081531,0,3966703258481.84,1689410.4,8447052,0,0,13035
832,6588608,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,20,10,0,16,2,10,0,0,16021
833,6596527,round-robin,caebd,500,10,0,1,14,4,0,10,0,1,16,6,0,81,71,0,756.1599999999999,16.2,81,0,0,7098
834,6604446,round-robin,caebd,500,10,0,1,10,0,1,15,5,0,17,7,0,30,20,0,53.839999999999996,6.4,32,0,0,8411
835,6612365,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,11,1,0,1346,1336,0,285476.63999999996,267.4,1337,0,0,12151
836,6620284,round-robin,caebd,500,10,0,1,10,0,1,11,1,0,16,6,0,10,0,1,5.4399999999999995,1.4,7,0,0,14249
837,6628203,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,22,12,0,23.04,2.4,12,0,0,10036
838,6636122,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,10,0,1,20,10,0,16,2,10,0,0,11622
839,6644041,round-robin,caebd,500,10,0,1,10,0,1,11,1,0,16,6,0,3380266,3380256,0,1828179007147.8398,676052.6,3380263,0,0,13364
840,6651960,round-robin,caebd,500,10,0,1,10,0,1,11,1,0,11,1,0,10,0,1,0.24000000000000005,0.4,2,0,0,12096
841,6659879,round-robin,caebd,500,10,0,1,11,1,0,12,2,0,12,2,0,174198,174188,0,4854563820.639999,34838.6,174193,0,0,12829
842,6667798,round-robin,caebd,500,10,0,1,17,7,0,29,19,0,83104,83094,0,2937859,2937849,0,1362522124050.9602,604193.8,3020969,0,0,13279
843,6675717,round-robin,caebd,500,10,0,1,10,0,1,12,2,0,36236,36226,0,5904031,5904021,0,5560292931024.16,1188049.8,5940249,0,0,13808
844,6683636,round-robin,caebd,500,10,0,1,10,0,1,11,1,0,11,1,0,14,4,0,2.16,1.2,6,0,0,8889
845,6691555,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,1744,1734,0,5764783,5764773,0,5316418030415.039,1153301.4,5766507,0,0,12007
846,6699474,round-robin,caebd,500,10,0,1,10,0,1,10,0,1,16,6,0,74933,74923,0,898116991.3599999,14985.8,74929,0,0,14031
847,6707393,round-robin,caebd,500,10,0,1,10,0,1,12,2,0,15,5,0,35,25,0,89.84,6.4,32,0,0,11726
848,6715312,round-robin,caebd,500,10,0,1,16,6,0,11,1,0,14,4,0,1988,1978,0,624262.5599999999,397.8,1989,0,0,6619
849,6723231,round-robin,caebd,500,10,0,1,10,0,1,12,2,0,25,15,0,3287005,3286995,0,1728689310525.0403,657402.4,3287012,0,0,13700
850,6731150,round-robin,caebd,2000,10,0,1,10,0,1,14,4,0,11,1,0,12,2,0,2.2399999999999998,1.4,7,0,0,23777
851,6739069,round-robin,caebd,2000,10,0,1,10,0,1,11,1,0,13,3,0,10,0,1,1.36,0.8,4,0,0,14272
852,6746988,round-robin,caebd,2000,10,0,1,11,1,0,10,0,1,14,4,0,26,16,0,36.959999999999994,4.2,21,0,0,6763
853,6754907,round-robin,caebd,2000,10,0,1,10,0,1,11,1,0,10,0,1,11,1,0,0.24,0.4,2,0,0,16015
854,6762826,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,14,4,0,2.5599999999999996,0.8,4,0,0,11485
855,6770745,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,11,1,0,18,8,0,9.76,1.8,9,0,0,15514
856,6778664,round-robin,caebd,2000,10,0,1,10,0,1,13,3,0,10,0,1,32,22,0,73.6,5,25,0,0,19560
857,6786583,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,38,28,0,125.43999999999998,5.6,28,0,0,13600
858,6794502,round-robin,caebd,2000,10,0,1,11,1,0,10,0,1,10,0,1,12,2,0,0.64,0.6,3,0,0,11697
859,6802421,round-robin,caebd,2000,10,0,1,10,0,1,11,1,0,11,1,0,11,1,0,0.24000000000000005,0.6,3,0,0,25545
860,6810340,round-robin,caebd,2000,10,0,1,10,0,1,11,1,0,10,0,1,69,59,0,552.4,12,60,0,0,24626
861,6818259,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,11,1,0,28,18,0,50.56,3.8,19,0,0,13538
862,6826178,round-robin,caebd,2000,10,0,1,12,2,0,10,0,1,12,2,0,10,0,1,0.9600000000000002,0.8,4,0,0,10378
863,6834097,round-robin,caebd,2000,10,0,1,11,1,0,12,2,0,12,2,0,13,3,0,1.0399999999999998,1.6,8,0,0,13298
864,6842016,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,31,21,0,70.55999999999999,4.2,21,0,0,19023
865,6849935,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,141,131,0,2745.7599999999998,26.2,131,0,0,16730
866,6857854,round-robin,caebd,2000,10,0,1,10,0,1,14,4,0,11,1,0,36,26,0,100.16,6.2,31,0,0,8942
867,6865773,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,11,1,0,62,52,0,428.64,10.6,53,0,0,25401
868,6873692,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,11,1,0,0.16,0.2,1,0,0,18955
869,6881611,round-robin,caebd,2000,10,0,1,10,0,1,12,2,0,10,0,1,2107,2097,0,703250.56,419.8,2099,0,0,12281
870,6889530,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,18,8,0,174,164,0,4208.64,34.4,172,0,0,11351
871,6897449,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,15,5,0,217,207,0,6777.039999999999,42.4,212,0,0,14181
872,6905368,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,16,6,0,159,149,0,3486.4,31,155,0,0,17487
873,6913287,round-robin,caebd,2000,10,0,1,10,0,1,11,1,0,11,1,0,1491,1481,0,350701.04000000004,296.6,1483,0,0,11851
874,6921206,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,138,128,0,2621.4400000000005,25.6,128,0,0,18244
875,6929125,round-robin,caebd,2000,10,0,1,10,0,1,11,1,0,10,0,1,19,9,0,12.4,2,10,0,0,9812
876,6937044,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,21,11,0,21,11,0,29.040000000000003,4.4,22,0,0,12523
877,6944963,round-robin,caebd,2000,10,0,1,10,0,1,11,1,0,14,4,0,17,7,0,7.44,2.4,12,0,0,21636
878,6952882,round-robin,caebd,2000,12,2,0,10,0,1,10,0,1,12,2,0,11,1,0,0.8,1,5,0,0,9500
879,6960801,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,43,33,0,174.24,6.6,33,0,0,14951
880,6968720,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,11,1,0,62,52,0,428.64,10.6,53,0,0,8374
881,6976639,round-robin,caebd,2000,10,0,1,11,1,0,11,1,0,13,3,0,32,22,0,69.84,5.4,27,0,0,18522
882,6984558,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,12,2,0,21,11,0,18.24,2.6,13,0,0,11447
883,6992477,round-robin,caebd,2000,10,0,1,10,0,1,14,4,0,17,7,0,13,3,0,6.960000000000001,2.8,14,0,0,12686
884,7000396,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,86,76,0,924.1600000000001,15.2,76,0,0,14934
885,7008315,round-robin,caebd,2000,11,1,0,10,0,1,14,4,0,12,2,0,112,102,0,1609.7600000000002,21.8,109,0,0,13449
886,7016234,round-robin,caebd,2000,10,0,1,12,2,0,10,0,1,10,0,1,214,204,0,6626.56,41.2,206,0,0,7694
887,7024153,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,11,1,0,0.16,0.2,1,0,0,17111
888,7032072,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,16,6,0,5.76,1.2,6,0,0,10693
889,7039991,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,14,4,0,10,0,1,2.5599999999999996,0.8,4,0,0,21581
890,7047910,round-robin,caebd,2000,10,0,1,10,0,1,11,1,0,13,3,0,64,54,0,450.64000000000004,11.6,58,0,0,16207
891,7055829,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,11,1,0,87,77,0,942.6400000000001,15.6,78,0,0,10756
892,7063748,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,12,2,0,27,17,0,44.160000000000004,3.8,19,0,0,17422
893,7071667,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,13,3,0,49,39,0,235.44,8.4,42,0,0,11408
894,7079586,round-robin,caebd,2000,10,0,1,10,0,1,13,3,0,11,1,0,30,20,0,58.96,4.8,24,0,0,9351
895,7087505,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,12,2,0,11,1,0,0.64,0.6,3,0,0,17511
896,7095424,round-robin,caebd,2000,11,1,0,11,1,0,11,1,0,10,0,1,56,46,0,327.7600000000001,9.8,49,0,0,9303
897,7103343,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,11,1,0,0.16,0.2,1,0,0,20671
898,7111262,round-robin,caebd,2000,10,0,1,10,0,1,10,0,1,10,0,1,77,67,0,718.24,13.4,67,0,0,18252
899,7119181,round-robin,caebd,2000,10,0,1,10,0,1,11,1,0,10,0,1,13,3,0,1.36,0.8,4,0,0,13238
900,7127100,delta-debugging,abcde,100,10,0,1,212,202,0,1474954,1474944,0,1305919,1305909,0,3174532,3174522,0,1372933721623.84,1191115.4,5955577,0,0,1373
901,7135019,delta-debugging,abcde,100,11,1,0,388,378,0,3990432,3990422,0,213740,213730,0,6600833,6600823,0,7237775531626.959,2161070.8,10805354,0,0,1217
902,7142938,delta-debugging,abcde,100,11,1,0,28,18,0,102701,102691,0,1931570,1931560,0,44199,44189,0,575884756038.1599,415691.8,2078459,0,0,1240
903,7150857,delta-debugging,abcde,100,12,2,0,2022,2012,0,1123237,1123227,0,3446081,3446071,0,442851,442841,0,1660962073703.44,1002830.6,5014153,0,0,1204
904,7158776,delta-debugging,abcde,100,10,0,1,14,4,0,45,35,0,181479,181469,0,5530446,5530436,0,4818678499494.16,1142388.8,5711944,0,0,1286
905,7166695,delta-debugging,abcde,100,19,9,0,211235,211225,0,1220243,1220233,0,90780,90770,0,5042599,5042589,0,3670027901752.159,1312965.2,6564826,0,0,1205
906,7174614,delta-debugging,abcde,100,11,1,0,53,43,0,1098327,1098317,0,3671599,3671589,0,574952,574942,0,1860770044858.2397,1068978.4,5344892,0,0,1161
907,7182533,delta-debugging,abcde,100,12,2,0,163429,163419,0,2161402,2161392,0,2305102,2305092,0,3458820,3458810,0,1777934964309.6,1617743,8088715,0,0,1275
908,7190452,delta-debugging,abcde,100,10,0,1,12,2,0,2243491,2243481,0,248381,248371,0,3595093,3595083,0,2121871303900.2397,1217387.4,6086937,0,0,1260
909,7198371,delta-debugging,abcde,100,14,4,0,11,1,0,47023,47013,0,1921272,1921262,0,6700560,6700550,0,6712221096710,1733766,8668830,0,0,1648
910,7206290,delta-debugging,abcde,100,12,2,0,44677,44667,0,67787,67777,0,113935,113925,0,3363328,3363318,0,1750860462805.36,717937.8,3589689,0,0,1371
911,7214209,delta-debugging,abcde,100,13,3,0,892,882,0,2386265,2386255,0,2178982,2178972,0,9076092,9076082,0,11119101144747.76,2728438.8,13642194,0,0,1245
912,7222128,delta-debugging,abcde,100,19,9,0,56,46,0,557742,557732,0,1321348,1321338,0,6555431,6555421,0,6160446067656.56,1686909.2,8434546,0,0,1199
913,7230047,delta-debugging,abcde,100,11,1,0,81,71,0,1000752,1000742,0,3104189,3104179,0,8412616,8412606,0,10014258917184.559,2503519.8,12517599,0,0,1199
914,7237966,delta-debugging,abcde,100,10,0,1,74620,74610,0,70871,70861,0,1849102,1849092,0,7750717,7750707,0,8901826136630.8,1949054,9745270,0,0,1275
915,7245885,delta-debugging,abcde,100,10,0,1,239,229,0,30446,30436,0,1600968,1600958,0,7781701,7781691,0,9079322329452.559,1882662.8,9413314,0,0,1155
916,7253804,delta-debugging,abcde,100,11,1,0,22,12,0,3819041,3819031,0,2125657,2125647,0,4247854,4247844,0,3273999530161.2,2038507,10192535,0,0,1173
917,7261723,delta-debugging,abcde,100,10,0,1,27178,27168,0,4051717,4051707,0,3098338,3098328,0,2265597,2265587,0,2663266393481.2,1888558,9442790,0,0,1415
918,7269642,delta-debugging,abcde,100,11,1,0,12,2,0,9795,9785,0,1990080,1990070,0,1607436,1607426,0,788358625054.96,721456.8,3607284,0,0,1235
919,7277561,delta-debugging,abcde,100,12,2,0,7447,7437,0,354769,354759,0,8046574,8046564,0,111845,111835,0,10073098776618.639,1704119.4,8520597,0,0,1239
920,7285480,delta-debugging,abcde,100,13,3,0,21,11,0,2989993,2989983,0,1310805,1310795,0,340818,340808,0,1293088370661.6,928320,4641600,0,0,1259
921,7293399,delta-debugging,abcde,100,10,0,1,11,1,0,1543706,1543696,0,1922969,1922959,0,2993336,2993326,0,1338899142061.8398,1291996.4,6459982,0,0,1295
922,7301318,delta-debugging,abcde,100,20,10,0,963615,963605,0,6406215,6406205,0,655044,655034,0,5739429,5739419,0,7489390970632.24,2752854.6,13764273,0,0,1262
923,7309237,delta-debugging,abcde,100,14,4,0,165,155,0,18764,18754,0,4191941,4191931,0,6033621,6033611,0,6597465459046.8,2048891,10244455,0,0,1127
924,7317156,delta-debugging,abcde,100,10,0,1,33,23,0,470051,470041,0,287091,287081,0,8318237,8318227,0,10604755815724.639,1815074.4,9075372,0,0,1168
925,7325075,delta-debugging,abcde,100,10,0,1,151216,151206,0,178883,178873,0,1440949,1440939,0,8422581,8422571,0,10457802983228.56,2038717.8,10193589,0,0,1214
926,7332994,delta-debugging,abcde,100,10,0,1,70,60,0,1494748,1494738,0,526866,526856,0,9283247,9283237,0,12626039206154.559,2260978.2,11304891,0,0,1079
927,7340913,delta-debugging,abcde,100,14,4,0,98,88,0,1955030,1955020,0,1319064,1319054,0,3380265,3380255,0,1626373351810.56,1330884.2,6654421,0,0,1286
928,7348832,delta-debugging,abcde,100,12,2,0,10,0,1,171501,171491,0,2072857,2072847,0,193423,193413,0,634996899852.2399,487550.6,2437753,0,0,1149
929,7356751,delta-debugging,abcde,100,12,2,0,14,4,0,3746838,3746828,0,2383447,2383437,0,3164833,3164823,0,2491168424426.96,1859018.8,9295094,0,0,1191
930,7364670,delta-debugging,abcde,100,13,3,0,64,54,0,876837,876827,0,2931292,2931282,0,792147,792137,0,1151232648557.0398,920060.6,4600303,0,0,1111
931,7372589,delta-debugging,abcde,100,10,0,1,22,12,0,1732232,1732222,0,158700,158690,0,6409596,6409586,0,6065775002580.8,1660102,8300510,0,0,1338
932,7380508,delta-debugging,abcde,100,11,1,0,63,53,0,1338237,1338227,0,4115833,4115823,0,3009727,3009717,0,2692398741949.76,1692764.2,8463821,0,0,1638
933,7388427,delta-debugging,abcde,100,10,0,1,17174,17164,0,281271,281261,0,1292627,1292617,0,4098392,4098382,0,2414617397854.96,1137884.8,5689424,0,0,1396
934,7396346,delta-debugging,abcde,100,11,1,0,21,11,0,3445143,3445133,0,82288,82278,0,3991221,3991211,0,3299900971684.96,1503726.8,7518634,0,0,1324
935,7404265,delta-debugging,abcde,100,13,3,0,61002,60992,0,320927,320917,0,822234,822224,0,365380,365370,0,84717094246.16,313901.2,1569506,0,0,1324
936,7412184,delta-debugging,abcde,100,11,1,0,33,23,0,142335,142325,0,271595,271585,0,8904540,8904530,0,12403583015084.16,1863692.8,9318464,0,0,1107
937,7420103,delta-debugging,abcde,100,10,0,1,2400,2390,0,340286,340276,0,284735,284725,0,5232885,5232875,0,4142259808274.9595,1172053.2,5860266,0,0,1279
938,7428022,delta-debugging,abcde,100,12,2,0,16,6,0,19124,19114,0,84127,84117,0,5621792,5621782,0,5011340156032.16,1145004.2,5725021,0,0,1194
939,7435941,delta-debugging,abcde,100,12,2,0,1171,1161,0,2107849,2107839,0,325001,324991,0,7762603,7762593,0,8802476524099.36,2039317.2,10196586,0,0,1194
940,7443860,delta-debugging,abcde,100,10,0,1,356,346,0,352923,352913,0,1302096,1302086,0,4991871,4991861,0,3580316475742.9595,1329441.2,6647206,0,0,1317
941,7451779,delta-debugging,abcde,100,13,3,0,19,9,0,235400,235390,0,4188385,4188375,0,654274,654264,0,2573730978994.96,1015608.2,5078041,0,0,1267
942,7459698,delta-debugging,abcde,100,11,1,0,11,1,0,36457,36447,0,4470762,4470752,0,2049605,2049595,0,3118295347243.36,1311359.2,6556796,0,0,1197
943,7467617,delta-debugging,abcde,100,11,1,0,184,174,0,1182775,1182765,0,608583,608573,0,2285029,2285019,0,733396674557.4401,815306.4,4076532,0,0,1144
944,7475536,delta-debugging,abcde,100,12,2,0,227,217,0,2710469,2710459,0,2955987,2955977,0,279525,279515,0,1818225832749.6,1189234,5946170,0,0,1243
945,7483455,delta-debugging,abcde,100,13,3,0,31,21,0,35784,35774,0,954085,954075,0,8699499,8699489,0,11563180110572.639,1937872.4,9689362,0,0,1283
946,7491374,delta-debugging,abcde,100,10,0,1,524,514,0,520196,520186,0,1432261,1432251,0,3701091,3701081,0,1925264332589.8398,1130806.4,5654032,0,0,1321
947,7499293,delta-debugging,abcde,100,10,0,1,1033921,1033911,0,2731182,2731172,0,2267029,2267019,0,8302879,8302869,0,8301400502571.76,2866994.2,14334971,0,0,1151
948,7507212,delta-debugging,abcde,100,13,3,0,12,2,0,154332,154322,0,4828866,4828856,0,9641124,9641114,0,14703746432117.438,2924859.4,14624297,0,0,1412
949,7515131,delta-debugging,abcde,100,10,0,1,12,2,0,228285,228275,0,3328212,3328202,0,7004254,7004244,0,7576539596684.641,2112144.6,10560723,0,0,1253
950,7523050,delta-debugging,abcde,500,10,0,1,10,0,1,11,1,0,13,3,0,2322240,2322230,0,862839604551.76,464446.8,2322234,0,0,13149
951,7530969,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,11,1,0,20260,20250,0,65608380.15999999,4050.2,20251,0,0,13881
952,7538888,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,237262,237252,0,2431254,2431244,0,908612343727.36,533699.2,2668496,0,0,12501
953,7546807,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,12,2,0,25,15,0,34.24,3.4,17,0,0,12692
954,7554726,delta-debugging,abcde,500,10,0,1,10,0,1,11,1,0,13,3,0,198,188,0,5596.24,38.4,192,0,0,12058
955,7562645,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,13242
956,7570564,delta-debugging,abcde,500,10,0,1,10,0,1,12,2,0,10,0,1,20,10,0,15.040000000000001,2.4,12,0,0,12906
957,7578483,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,69,59,0,345086,345076,0,19050763122.4,69027,345135,0,0,15245
958,7586402,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,312,302,0,14592.64,60.4,302,0,0,14751
959,7594321,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,1496,1486,0,6239969,6239959,0,6229192678454.4,1248289,6241445,0,0,11249
960,7602240,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,14,4,0,2.5599999999999996,0.8,4,0,0,12061
961,7610159,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,205,195,0,2556316,2556306,0,1045512186212.1599,511300.2,2556501,0,0,13291
962,7618078,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,7528,7518,0,4580892,4580882,0,3354770701249.6,917680,4588400,0,0,13949
963,7625997,delta-debugging,abcde,500,12,2,0,10,0,1,10,0,1,10,0,1,18,8,0,9.6,2,10,0,0,9716
964,7633916,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,3323510,3323500,0,564619,564609,0,1668191450740.9602,777621.8,3888109,0,0,14482
965,7641835,delta-debugging,abcde,500,10,0,1,11,1,0,10,0,1,10,0,1,21,11,0,18.64,2.4,12,0,0,10245
966,7649754,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,23,13,0,602214,602204,0,58023318953.43999,120443.4,602217,0,0,14917
967,7657673,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,12,2,0,0.6399999999999999,0.4,2,0,0,15836
968,7665592,delta-debugging,abcde,500,10,0,1,11,1,0,5017,5007,0,589292,589282,0,989782,989772,0,165015294717.84,316812.4,1584062,0,0,12617
