trial_id,seed,scenario,parent_base_max,parent_true_size,parent_pass_rate,parent_est_size,parent_ci_lower,parent_ci_upper,parent_true_in_ci,parent_ci_width,shrink_value,shrunk_true_size,shrunk_pass_rate,warmup0_est_size,warmup0_ci_lower,warmup0_ci_upper,warmup0_true_in_ci,warmup0_ci_width,warmup10_est_size,warmup10_ci_lower,warmup10_ci_upper,warmup10_true_in_ci,warmup10_ci_width,warmup50_est_size,warmup50_ci_lower,warmup50_ci_upper,warmup50_true_in_ci,warmup50_ci_width,warmup100_est_size,warmup100_ci_lower,warmup100_ci_upper,warmup100_true_in_ci,warmup100_ci_width
2356,2819164,mixed_ranges,999,200,0.2000,214,186.00,246.00,true,60.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2357,2827083,mixed_ranges,999,200,0.2000,191,165.00,220.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2358,2835002,mixed_ranges,999,200,0.2000,192,166.00,221.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2359,2842921,mixed_ranges,999,200,0.2000,183,159.00,211.00,true,52.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2360,2850840,mixed_ranges,999,200,0.2000,192,166.00,221.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2361,2858759,mixed_ranges,999,200,0.2000,164,142.00,190.00,false,48.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2362,2866678,mixed_ranges,999,200,0.2000,190,164.00,219.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2363,2874597,mixed_ranges,999,200,0.2000,222,193.00,255.00,true,62.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2364,2882516,mixed_ranges,999,200,0.2000,199,172.00,229.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2365,2890435,mixed_ranges,999,200,0.2000,179,155.00,207.00,true,52.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2366,2898354,mixed_ranges,999,200,0.2000,219,190.00,251.00,true,61.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2367,2906273,mixed_ranges,999,200,0.2000,213,184.00,244.00,true,60.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2368,2914192,mixed_ranges,999,200,0.2000,192,166.00,221.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2369,2922111,mixed_ranges,999,200,0.2000,211,183.00,243.00,true,60.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2370,2930030,mixed_ranges,999,200,0.2000,228,198.00,262.00,true,64.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2371,2937949,mixed_ranges,999,200,0.2000,173,150.00,200.00,true,50.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2372,2945868,mixed_ranges,999,200,0.2000,191,165.00,220.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2373,2953787,mixed_ranges,999,200,0.2000,187,162.00,215.00,true,53.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2374,2961706,mixed_ranges,999,200,0.2000,208,180.00,239.00,true,59.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2375,2969625,mixed_ranges,999,200,0.2000,176,152.00,203.00,true,51.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2376,2977544,mixed_ranges,999,200,0.2000,187,162.00,216.00,true,54.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2377,2985463,mixed_ranges,999,200,0.2000,175,151.00,201.00,true,50.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2378,2993382,mixed_ranges,999,200,0.2000,188,163.00,217.00,true,54.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2379,3001301,mixed_ranges,999,200,0.2000,198,171.00,228.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2380,3009220,mixed_ranges,999,200,0.2000,222,192.00,254.00,true,62.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2381,3017139,mixed_ranges,999,200,0.2000,200,173.00,230.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2382,3025058,mixed_ranges,999,200,0.2000,200,173.00,230.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2383,3032977,mixed_ranges,999,200,0.2000,174,150.00,200.00,true,50.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2384,3040896,mixed_ranges,999,200,0.2000,199,172.00,228.00,true,56.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2385,3048815,mixed_ranges,999,200,0.2000,188,163.00,217.00,true,54.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2386,3056734,mixed_ranges,999,200,0.2000,209,182.00,241.00,true,59.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2387,3064653,mixed_ranges,999,200,0.2000,194,168.00,223.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2388,3072572,mixed_ranges,999,200,0.2000,202,175.00,233.00,true,58.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2389,3080491,mixed_ranges,999,200,0.2000,179,155.00,206.00,true,51.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2390,3088410,mixed_ranges,999,200,0.2000,193,167.00,222.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2391,3096329,mixed_ranges,999,200,0.2000,193,167.00,222.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2392,3104248,mixed_ranges,999,200,0.2000,173,149.00,200.00,true,51.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2393,3112167,mixed_ranges,999,200,0.2000,219,190.00,251.00,true,61.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2394,3120086,mixed_ranges,999,200,0.2000,213,184.00,244.00,true,60.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2395,3128005,mixed_ranges,999,200,0.2000,221,192.00,253.00,true,61.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2396,3135924,mixed_ranges,999,200,0.2000,194,168.00,223.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2397,3143843,mixed_ranges,999,200,0.2000,181,156.00,208.00,true,52.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2398,3151762,mixed_ranges,999,200,0.2000,214,186.00,246.00,true,60.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2399,3159681,mixed_ranges,999,200,0.2000,234,203.00,268.00,false,65.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2400,3167600,mixed_ranges,999,200,0.2000,195,169.00,224.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2401,3175519,mixed_ranges,999,200,0.2000,217,188.00,249.00,true,61.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2402,3183438,mixed_ranges,999,200,0.2000,195,169.00,224.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2403,3191357,mixed_ranges,999,200,0.2000,188,162.00,216.00,true,54.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2404,3199276,mixed_ranges,999,200,0.2000,194,168.00,223.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2405,3207195,mixed_ranges,999,200,0.2000,194,168.00,223.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2406,3215114,mixed_ranges,999,200,0.2000,178,154.00,205.00,true,51.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2407,3223033,mixed_ranges,999,200,0.2000,201,175.00,232.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2408,3230952,mixed_ranges,999,200,0.2000,191,166.00,220.00,true,54.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2409,3238871,mixed_ranges,999,200,0.2000,209,182.00,241.00,true,59.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2410,3246790,mixed_ranges,999,200,0.2000,204,177.00,234.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2411,3254709,mixed_ranges,999,200,0.2000,193,167.00,222.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2412,3262628,mixed_ranges,999,200,0.2000,199,172.00,228.00,true,56.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2413,3270547,mixed_ranges,999,200,0.2000,192,166.00,221.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2414,3278466,mixed_ranges,999,200,0.2000,221,192.00,253.00,true,61.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2415,3286385,mixed_ranges,999,200,0.2000,204,177.00,234.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2416,3294304,mixed_ranges,999,200,0.2000,203,176.00,234.00,true,58.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2417,3302223,mixed_ranges,999,200,0.2000,206,179.00,237.00,true,58.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2418,3310142,mixed_ranges,999,200,0.2000,183,158.00,211.00,true,53.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2419,3318061,mixed_ranges,999,200,0.2000,171,148.00,197.00,false,49.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2420,3325980,mixed_ranges,999,200,0.2000,212,184.00,244.00,true,60.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2421,3333899,mixed_ranges,999,200,0.2000,171,147.00,197.00,false,50.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2422,3341818,mixed_ranges,999,200,0.2000,199,173.00,229.00,true,56.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2423,3349737,mixed_ranges,999,200,0.2000,203,176.00,233.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2424,3357656,mixed_ranges,999,200,0.2000,186,161.00,214.00,true,53.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2425,3365575,mixed_ranges,999,200,0.2000,180,156.00,208.00,true,52.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2426,3373494,mixed_ranges,999,200,0.2000,221,192.00,254.00,true,62.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2427,3381413,mixed_ranges,999,200,0.2000,211,183.00,243.00,true,60.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2428,3389332,mixed_ranges,999,200,0.2000,202,175.00,232.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2429,3397251,mixed_ranges,999,200,0.2000,206,178.00,236.00,true,58.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2430,3405170,mixed_ranges,999,200,0.2000,198,171.00,227.00,true,56.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2431,3413089,mixed_ranges,999,200,0.2000,167,144.00,193.00,false,49.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2432,3421008,mixed_ranges,999,200,0.2000,192,167.00,222.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2433,3428927,mixed_ranges,999,200,0.2000,215,187.00,247.00,true,60.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2434,3436846,mixed_ranges,999,200,0.2000,196,170.00,226.00,true,56.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2435,3444765,mixed_ranges,999,200,0.2000,176,152.00,203.00,true,51.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2436,3452684,mixed_ranges,999,200,0.2000,202,175.00,232.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2437,3460603,mixed_ranges,999,200,0.2000,218,189.00,250.00,true,61.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2438,3468522,mixed_ranges,999,200,0.2000,180,156.00,208.00,true,52.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2439,3476441,mixed_ranges,999,200,0.2000,207,180.00,238.00,true,58.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2440,3484360,mixed_ranges,999,200,0.2000,205,178.00,235.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2441,3492279,mixed_ranges,999,200,0.2000,189,164.00,218.00,true,54.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2442,3500198,mixed_ranges,999,200,0.2000,187,162.00,216.00,true,54.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2443,3508117,mixed_ranges,999,200,0.2000,189,164.00,218.00,true,54.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2444,3516036,mixed_ranges,999,200,0.2000,222,193.00,255.00,true,62.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2445,3523955,mixed_ranges,999,200,0.2000,183,158.00,211.00,true,53.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2446,3531874,mixed_ranges,999,200,0.2000,212,184.00,244.00,true,60.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2447,3539793,mixed_ranges,999,200,0.2000,191,166.00,220.00,true,54.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2448,3547712,mixed_ranges,999,200,0.2000,193,167.00,222.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2449,3555631,mixed_ranges,999,200,0.2000,199,172.00,228.00,true,56.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2450,3563550,mixed_ranges,999,200,0.2000,168,145.00,194.00,false,49.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2451,3571469,mixed_ranges,999,200,0.2000,205,178.00,235.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2452,3579388,mixed_ranges,999,200,0.2000,210,182.00,242.00,true,60.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2453,3587307,mixed_ranges,999,200,0.2000,191,165.00,220.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2454,3595226,mixed_ranges,999,200,0.2000,202,175.00,232.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2455,3603145,mixed_ranges,999,200,0.2000,191,166.00,220.00,true,54.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2456,3611064,mixed_ranges,999,200,0.2000,200,173.00,230.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2457,3618983,mixed_ranges,999,200,0.2000,180,156.00,208.00,true,52.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2458,3626902,mixed_ranges,999,200,0.2000,194,168.00,223.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2459,3634821,mixed_ranges,999,200,0.2000,195,169.00,225.00,true,56.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2460,3642740,mixed_ranges,999,200,0.2000,199,172.00,229.00,true,57.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2461,3650659,mixed_ranges,999,200,0.2000,186,161.00,214.00,true,53.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2462,3658578,mixed_ranges,999,200,0.2000,182,157.00,209.00,true,52.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2463,3666497,mixed_ranges,999,200,0.2000,230,200.00,264.00,true,64.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2464,3674416,mixed_ranges,999,200,0.2000,175,151.00,201.00,true,50.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2465,3682335,mixed_ranges,999,200,0.2000,220,191.00,253.00,true,62.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2466,3690254,mixed_ranges,999,200,0.2000,229,199.00,262.00,true,63.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2467,3698173,mixed_ranges,999,200,0.2000,215,186.00,247.00,true,61.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2468,3706092,mixed_ranges,999,200,0.2000,194,168.00,224.00,true,56.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2469,3714011,mixed_ranges,999,200,0.2000,195,169.00,225.00,true,56.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2470,3721930,mixed_ranges,999,200,0.2000,173,149.00,199.00,false,50.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2471,3729849,mixed_ranges,999,200,0.2000,217,188.00,249.00,true,61.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2472,3737768,mixed_ranges,999,200,0.2000,193,167.00,222.00,true,55.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2473,3745687,mixed_ranges,999,200,0.2000,200,174.00,230.00,true,56.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2474,3753606,mixed_ranges,999,200,0.2000,204,177.00,235.00,true,58.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2475,3761525,mixed_ranges,999,200,0.2000,205,178.00,236.00,true,58.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
2476,3769444,mixed_ranges,999,200,0.2000,198,172.00,228.00,true,56.00,50,50,1.0000,50,38.00,50.00,true,12.00,50,43.00,50.00,true,7.00,50,47.00,50.00,true,3.00,50,48.00,50.00,true,2.00
