trial_id,implementation,seed,chain_depth,filter_pass_rate,composite_pass_rate,estimated_size,actual_distinct_values,credible_interval_lower,credible_interval_upper,true_value_in_ci,relative_error,elapsed_micros
315,legacy,2494485,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4823
316,legacy,2502404,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4654
317,legacy,2510323,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4756
318,legacy,2518242,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4647
319,legacy,2526161,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4785
320,legacy,2534080,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4860
321,legacy,2541999,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4877
322,legacy,2549918,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4830
323,legacy,2557837,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4830
324,legacy,2565756,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4787
325,legacy,2573675,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4842
326,legacy,2581594,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4796
327,legacy,2589513,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4825
328,legacy,2597432,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4762
329,legacy,2605351,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4804
330,legacy,2613270,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4663
331,legacy,2621189,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4954
332,legacy,2629108,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4722
333,legacy,2637027,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4890
334,legacy,2644946,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4859
335,legacy,2652865,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4752
336,legacy,2660784,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4729
337,legacy,2668703,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4717
338,legacy,2676622,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4787
339,legacy,2684541,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4735
340,legacy,2692460,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4594
341,legacy,2700379,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4744
342,legacy,2708298,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4744
343,legacy,2716217,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4905
344,legacy,2724136,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4940
345,legacy,2732055,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4969
346,legacy,2739974,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4811
347,legacy,2747893,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4861
348,legacy,2755812,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4812
349,legacy,2763731,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4886
350,legacy,2771650,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4821
351,legacy,2779569,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4968
352,legacy,2787488,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4944
353,legacy,2795407,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4925
354,legacy,2803326,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,5038
355,legacy,2811245,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4685
356,legacy,2819164,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4822
357,legacy,2827083,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4658
358,legacy,2835002,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4871
359,legacy,2842921,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4849
360,legacy,2850840,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,5100
361,legacy,2858759,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4719
362,legacy,2866678,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4908
363,legacy,2874597,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4664
364,legacy,2882516,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4825
365,legacy,2890435,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4806
366,legacy,2898354,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4987
367,legacy,2906273,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4744
368,legacy,2914192,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4903
369,legacy,2922111,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4673
370,legacy,2930030,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4708
371,legacy,2937949,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4654
372,legacy,2945868,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4719
373,legacy,2953787,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4894
374,legacy,2961706,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4644
375,legacy,2969625,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4791
376,legacy,2977544,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4650
377,legacy,2985463,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4728
378,legacy,2993382,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4780
379,legacy,3001301,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,5094
380,legacy,3009220,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4732
381,legacy,3017139,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4810
382,legacy,3025058,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4737
383,legacy,3032977,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4881
384,legacy,3040896,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4879
385,legacy,3048815,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4762
386,legacy,3056734,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4852
387,legacy,3064653,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4776
388,legacy,3072572,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4813
389,legacy,3080491,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4645
390,legacy,3088410,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4604
391,legacy,3096329,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4755
392,legacy,3104248,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4628
393,legacy,3112167,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4766
394,legacy,3120086,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4702
395,legacy,3128005,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4821
396,legacy,3135924,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4740
397,legacy,3143843,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4806
398,legacy,3151762,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4804
399,legacy,3159681,1,0.70,0.7000,1000,676,1000,1000,false,0.479290,4850
400,legacy,3167600,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1514
401,legacy,3175519,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1528
402,legacy,3183438,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,2278
403,legacy,3191357,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1769
404,legacy,3199276,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1872
405,legacy,3207195,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1690
406,legacy,3215114,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1570
407,legacy,3223033,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1557
408,legacy,3230952,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1613
409,legacy,3238871,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1546
410,legacy,3246790,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1468
411,legacy,3254709,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1454
412,legacy,3262628,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1441
413,legacy,3270547,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1498
414,legacy,3278466,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1487
415,legacy,3286385,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1590
416,legacy,3294304,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1462
417,legacy,3302223,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1456
418,legacy,3310142,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1480
419,legacy,3318061,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1476
420,legacy,3325980,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1596
421,legacy,3333899,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1499
422,legacy,3341818,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1504
423,legacy,3349737,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1459
424,legacy,3357656,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1455
425,legacy,3365575,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1545
426,legacy,3373494,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1448
427,legacy,3381413,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1470
428,legacy,3389332,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1473
429,legacy,3397251,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1482
430,legacy,3405170,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1481
431,legacy,3413089,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1532
432,legacy,3421008,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1424
433,legacy,3428927,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1501
434,legacy,3436846,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1490
435,legacy,3444765,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1495
436,legacy,3452684,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1675
437,legacy,3460603,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1486
438,legacy,3468522,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1460
439,legacy,3476441,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1450
440,legacy,3484360,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1542
441,legacy,3492279,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1458
442,legacy,3500198,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1601
443,legacy,3508117,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1483
444,legacy,3516036,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1567
445,legacy,3523955,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1510
446,legacy,3531874,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1489
447,legacy,3539793,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1579
448,legacy,3547712,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1507
449,legacy,3555631,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1514
450,legacy,3563550,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1467
451,legacy,3571469,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1480
452,legacy,3579388,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1637
453,legacy,3587307,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1450
454,legacy,3595226,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1464
455,legacy,3603145,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1480
456,legacy,3611064,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1465
457,legacy,3618983,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1496
458,legacy,3626902,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1582
459,legacy,3634821,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1470
460,legacy,3642740,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1448
461,legacy,3650659,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1443
462,legacy,3658578,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1449
463,legacy,3666497,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1571
464,legacy,3674416,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1458
465,legacy,3682335,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1460
466,legacy,3690254,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1447
467,legacy,3698173,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1447
468,legacy,3706092,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1569
469,legacy,3714011,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1438
470,legacy,3721930,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1453
471,legacy,3729849,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1471
472,legacy,3737768,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1480
473,legacy,3745687,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1482
474,legacy,3753606,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1531
475,legacy,3761525,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1471
476,legacy,3769444,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1443
477,legacy,3777363,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1448
478,legacy,3785282,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1443
479,legacy,3793201,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1527
480,legacy,3801120,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1502
481,legacy,3809039,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1482
482,legacy,3816958,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1492
483,legacy,3824877,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1465
484,legacy,3832796,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1432
485,legacy,3840715,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1514
486,legacy,3848634,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1421
487,legacy,3856553,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1421
488,legacy,3864472,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1426
489,legacy,3872391,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1432
490,legacy,3880310,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1588
491,legacy,3888229,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1472
492,legacy,3896148,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1463
493,legacy,3904067,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1440
494,legacy,3911986,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1447
495,legacy,3919905,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1593
496,legacy,3927824,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1463
497,legacy,3935743,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1441
498,legacy,3943662,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1432
499,legacy,3951581,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1501
500,legacy,3959500,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1440
501,legacy,3967419,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1565
502,legacy,3975338,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1508
503,legacy,3983257,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1507
504,legacy,3991176,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1479
505,legacy,3999095,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1478
506,legacy,4007014,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1685
507,legacy,4014933,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1477
508,legacy,4022852,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1472
509,legacy,4030771,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1461
510,legacy,4038690,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1566
511,legacy,4046609,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1609
512,legacy,4054528,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1443
513,legacy,4062447,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1470
514,legacy,4070366,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1473
515,legacy,4078285,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1477
516,legacy,4086204,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1480
517,legacy,4094123,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1563
518,legacy,4102042,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1467
519,legacy,4109961,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1464
520,legacy,4117880,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1459
521,legacy,4125799,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1482
522,legacy,4133718,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1546
523,legacy,4141637,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1460
524,legacy,4149556,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1468
525,legacy,4157475,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1446
526,legacy,4165394,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1452
527,legacy,4173313,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1456
528,legacy,4181232,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1523
529,legacy,4189151,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1576
530,legacy,4197070,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1443
531,legacy,4204989,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1438
532,legacy,4212908,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1435
533,legacy,4220827,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1503
534,legacy,4228746,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1436
535,legacy,4236665,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1432
536,legacy,4244584,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1534
537,legacy,4252503,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1514
538,legacy,4260422,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1548
539,legacy,4268341,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1483
540,legacy,4276260,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1487
541,legacy,4284179,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1480
542,legacy,4292098,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1534
543,legacy,4300017,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1489
544,legacy,4307936,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1611
545,legacy,4315855,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1581
546,legacy,4323774,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1524
547,legacy,4331693,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1431
548,legacy,4339612,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1426
549,legacy,4347531,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1693
550,legacy,4355450,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1462
551,legacy,4363369,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1442
552,legacy,4371288,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1429
553,legacy,4379207,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1476
554,legacy,4387126,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1533
555,legacy,4395045,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1421
556,legacy,4402964,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1548
557,legacy,4410883,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1435
558,legacy,4418802,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1452
559,legacy,4426721,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1430
560,legacy,4434640,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1501
561,legacy,4442559,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1419
562,legacy,4450478,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1464
563,legacy,4458397,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1499
564,legacy,4466316,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1492
565,legacy,4474235,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1483
566,legacy,4482154,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1450
567,legacy,4490073,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1426
568,legacy,4497992,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1422
569,legacy,4505911,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1460
570,legacy,4513830,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1475
571,legacy,4521749,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1588
572,legacy,4529668,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1509
573,legacy,4537587,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1497
574,legacy,4545506,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1482
575,legacy,4553425,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1499
576,legacy,4561344,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1543
577,legacy,4569263,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1463
578,legacy,4577182,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1464
579,legacy,4585101,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1457
580,legacy,4593020,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1505
581,legacy,4600939,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1577
582,legacy,4608858,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1484
583,legacy,4616777,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1439
584,legacy,4624696,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1456
585,legacy,4632615,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1527
586,legacy,4640534,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1478
587,legacy,4648453,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1559
588,legacy,4656372,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1447
589,legacy,4664291,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1434
590,legacy,4672210,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1449
591,legacy,4680129,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1486
592,legacy,4688048,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1685
593,legacy,4695967,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1535
594,legacy,4703886,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1570
595,legacy,4711805,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1550
596,legacy,4719724,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1479
597,legacy,4727643,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1493
598,legacy,4735562,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1416
599,legacy,4743481,1,0.90,0.9000,1000,880,1000,1000,false,0.136364,1414
600,legacy,4751400,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,50762
601,legacy,4759319,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,50981
602,legacy,4767238,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49806
603,legacy,4775157,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,50054
604,legacy,4783076,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49910
605,legacy,4790995,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49900
606,legacy,4798914,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49667
607,legacy,4806833,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49435
608,legacy,4814752,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,50087
609,legacy,4822671,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,50025
610,legacy,4830590,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49086
611,legacy,4838509,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,50260
612,legacy,4846428,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49888
613,legacy,4854347,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49847
614,legacy,4862266,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,50338
615,legacy,4870185,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49232
616,legacy,4878104,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49910
617,legacy,4886023,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49615
618,legacy,4893942,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,50423
619,legacy,4901861,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49129
620,legacy,4909780,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49773
621,legacy,4917699,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,49163
622,legacy,4925618,2,0.50,0.2500,1000,244,1000,1000,false,3.098361,50157
